zoneCover,eLength,catching,mPassAcc,agility,discipline,throwOnRun,passBlock,rushBlock,eSalary,releaseLine,iden,injuryProne,salary,dPassAcc,stamina,intelligence,jumping,routeRun,forename,potential,position,loyalty,surname,power,sPassAcc,length,growthType,ambition,ballSecurity,blockShedding,appearance,greed,draftNum,trucking,teamID,tackle,decisions,kickAccuracy,guarantee,eGuarantee,ballStrip,elusiveness,skillMove,age,manCover,burst,rating,draftSeason,vision,speed
15,1,1,6,69,68,6,81,88,1,20,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,20,8333333,6,92,91,67,7,Rodger,5,OG,10,Saffold III,87,6,3,1,21,25,15,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",4,32,25,TEN,32,91,25,1,1,15,54,22,32,12,60,1,2009,86,37
12,1,1,13,47,98,12,59,61,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,22,1,6,78,57,60,8,Victor,5,OG,56,Salako,84,18,0,1,88,23,34,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",72,224,29,Free Agent,31,57,21,1,1,36,44,10,26,12,52,1,2015,34,28
57,1,25,6,83,86,6,45,45,1,10,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,18,1,6,86,51,78,8,Christian,6,LB,49,Sam,80,6,0,1,49,55,75,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",58,163,36,Free Agent,78,51,15,1,1,78,73,28,24,53,80,1,2016,25,68
15,1,1,6,70,28,6,68,71,1,26,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,22,1220000,6,72,79,72,23,Ty,1,OT,5,Sambrailo,82,6,1,1,92,44,15,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",39,58,15,TEN,39,79,34,1,1,35,55,10,28,12,60,1,2014,68,35
14,1,1,6,62,86,6,63,67,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,18,846667,6,91,60,69,8,Dru,15,OT,48,Samia,86,6,3,1,29,43,28,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",26,107,31,MIN,38,60,20,1,1,25,55,9,23,12,62,1,2018,38,38
23,1,63,15,80,70,10,61,65,1,69,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,26,1080000,10,81,73,81,61,Drew,1,TE,42,Sample,71,20,3,1,53,73,47,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",39,51,63,CIN,43,73,14,1,1,43,73,53,24,17,78,1,2018,58,70
40,1,1,65,69,68,65,65,65,1,65,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,34,760000,65,92,66,71,56,Cameron,4,DE,59,Sample,73,65,4,1,59,43,74,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",33,224,65,CIN,80,66,65,1,1,75,76,65,21,37,63,1,2020,48,58
29,1,75,27,88,30,34,38,53,1,85,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,24,1003333,21,79,88,92,81,Deebo,4,WR,7,Samuel,78,32,3,1,81,73,43,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",25,35,78,SAN,46,88,12,1,1,39,88,81,24,21,85,1,2018,82,87
28,1,80,10,92,90,10,38,43,1,80,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,26,3380000,6,84,87,88,81,Curtis,10,WR,33,Samuel,64,15,1,1,77,74,24,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",4,39,40,WAS,26,87,15,1,1,24,87,76,24,20,88,1,2016,80,92
73,1,35,65,83,72,65,65,65,1,65,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,40,130000,65,90,69,87,56,Asante,4,CB,28,Samuel Jr,58,65,4,1,29,64,65,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",5,224,35,LAC,66,69,65,1,1,58,80,61,21,70,88,1,2020,52,87
12,1,52,36,85,65,33,53,57,1,66,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,30,1230000,32,88,74,83,73,Jaylen,1,RB,10,Samuels,70,40,2,1,12,81,28,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",18,155,76,PIT,30,74,19,1,1,26,82,73,24,13,80,1,2017,60,80
62,1,38,6,83,55,6,33,34,1,21,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,14,1,6,90,58,81,16,Stanford,8,CB,65,Samuels III,58,6,0,1,80,59,56,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",68,224,33,Free Agent,55,58,17,1,1,58,85,60,21,65,78,1,2020,35,75
26,1,1,32,67,31,26,20,20,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,18,2062500,26,86,58,59,12,Rigoberto,1,P,13,Sanchez,92,37,4,1,88,47,28,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",6,224,21,IND,27,58,83,1,1,33,54,19,25,18,63,1,2016,35,55
25,1,83,35,91,39,10,26,57,1,85,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,20,850000,32,87,89,90,86,Emmanuel,2,WR,13,Sanders,43,42,1,1,45,70,35,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",74,81,30,BUF,25,89,30,1,1,12,86,86,33,13,85,1,2009,83,80
17,1,10,20,60,24,15,17,17,1,14,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,24,1230000,15,81,72,31,16,Jason,6,K,17,Sanders,94,32,2,1,2,28,19,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",92,202,10,MIA,27,72,93,1,1,16,51,11,24,11,72,1,2017,57,62
18,1,42,27,89,50,21,53,36,1,58,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,20,1066667,19,88,83,86,58,Miles,11,RB,74,Sanders,69,31,3,1,34,86,26,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",6,52,73,PHI,33,83,12,1,1,22,88,80,23,12,87,1,2018,74,85
64,1,37,6,82,48,6,35,35,1,25,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,24,1,6,88,50,85,12,Tigie,2,S,88,Sankoh,64,6,0,1,81,61,58,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",29,224,48,Free Agent,70,50,13,1,1,83,79,61,22,62,78,1,2016,23,75
14,1,1,15,74,86,15,17,17,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,40,620000,15,84,65,60,15,Cairo,5,K,52,Santos,95,33,3,1,59,35,26,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",85,224,10,CHI,22,65,81,1,1,25,52,10,28,20,67,1,2013,46,58
22,1,1,27,70,27,29,10,20,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,32,1,22,87,46,73,10,Ryan,1,K,85,Santoso,91,32,0,1,98,50,24,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",70,224,41,Free Agent,34,46,66,1,1,42,52,30,25,13,62,1,2018,17,45
52,1,77,56,86,24,53,47,57,1,77,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,48,760000,56,86,70,85,73,Mohamed,2,WR,39,Sanu Sr,75,62,1,1,30,79,60,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",39,83,70,SAN,47,70,49,1,1,15,81,74,31,39,80,1,2011,54,78
15,1,58,10,76,55,10,59,60,1,62,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,18,760000,6,80,56,85,58,Eric,6,TE,24,Saubert,73,15,1,1,56,75,32,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",92,157,70,DEN,30,56,22,1,1,39,65,69,26,12,80,1,2016,32,72
27,1,10,6,71,18,6,45,45,1,28,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,28,920000,6,69,73,75,24,Khalen,9,DT,30,Saunders,84,6,3,1,3,49,75,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",45,83,38,KC,77,73,12,1,1,77,60,22,24,18,72,1,2018,58,55
79,1,48,10,88,51,15,35,35,1,22,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,40,666667,10,87,81,92,24,Darnell,1,S,44,Savage,59,15,3,1,98,70,57,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",76,20,38,GB,68,81,15,1,1,84,86,71,23,73,85,1,2018,71,88
24,1,28,6,70,8,6,58,45,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,30,750000,6,74,62,72,38,Patrick,5,TE,33,Scales,66,6,1,1,98,65,48,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",38,224,34,CHI,56,62,13,1,1,60,62,25,32,25,62,1,2011,42,42
62,1,38,6,78,90,6,45,45,1,20,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,26,1,6,82,57,84,8,Tegray,2,LB,55,Scales,78,6,0,1,13,55,62,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",17,224,40,Free Agent,78,57,12,1,1,82,74,35,24,54,77,1,2017,34,67
69,1,45,6,83,86,6,35,35,1,45,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,18,1,6,89,71,86,35,Orlando,4,CB,53,Scandrick,57,6,0,1,81,72,58,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",72,135,36,Free Agent,62,71,26,1,1,62,82,75,33,73,83,1,2007,55,80
17,1,33,14,80,65,18,52,51,1,43,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,12,750000,10,83,66,91,43,Bo,1,RB,42,Scarbrough,78,20,1,1,72,86,29,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",3,209,87,SEA,28,66,15,1,1,36,78,67,23,12,83,1,2017,48,80
59,1,17,11,74,42,6,45,45,1,26,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,28,760000,8,79,73,82,17,Brennan,3,LB,52,Scarlett,79,12,1,1,67,32,73,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",40,162,35,MIA,77,73,16,1,1,80,65,28,27,49,80,1,2015,58,67
16,1,30,15,81,47,16,48,32,1,41,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,18,1,10,81,65,74,46,Jordan,13,RB,31,Scarlett,76,21,0,1,79,89,23,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",52,143,75,Free Agent,27,65,11,1,1,29,75,72,24,12,83,1,2018,46,83
15,1,1,6,63,5,6,70,70,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,22,1046667,6,90,72,70,8,Max,1,OG,80,Scharping,86,6,3,1,26,40,39,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",25,54,25,HOU,42,72,25,1,1,30,55,10,24,12,62,1,2018,57,38
15,1,1,6,72,73,6,85,87,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,22,15030000,6,88,88,78,8,Brandon,15,OG,14,Scherff,92,6,1,1,72,40,26,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",5,4,25,WAS,32,88,25,1,1,25,60,10,28,10,70,1,2014,82,55
12,1,1,6,67,4,6,63,65,1,32,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,30,1090000,6,80,65,74,11,Austin,5,C,74,Schlottmann,85,6,1,1,38,29,25,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",97,224,15,DEN,35,65,21,1,1,15,45,10,24,12,72,1,2017,46,53
70,1,50,6,80,87,6,45,45,1,22,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,26,6450000,6,90,82,85,10,Joe,16,LB,11,Schobert,76,6,5,1,48,42,76,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",51,96,33,JAX,83,82,18,1,1,80,76,26,26,61,77,1,2015,72,72
12,1,8,6,63,45,6,73,73,1,32,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,34,1000000,6,85,74,65,21,Michael,1,OG,48,Schofield III,85,6,1,1,90,29,25,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",82,94,15,CAR,35,74,21,1,1,15,56,10,29,12,70,1,2014,60,50
25,1,65,10,77,15,10,59,65,1,61,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,30,820000,6,78,54,83,50,Mason,11,TE,97,Schreck,70,15,1,1,12,76,36,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",23,224,77,CIN,40,54,22,1,1,39,76,52,26,18,82,1,2016,29,67
15,1,73,10,81,5,10,61,68,1,62,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,22,1230000,5,79,76,78,63,Dalton,3,TE,75,Schultz,76,15,2,1,9,72,31,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",45,132,68,DAL,29,76,14,1,1,27,71,59,24,12,78,1,2017,63,68
65,1,62,65,85,25,65,12,29,1,70,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,18,810000,65,98,60,83,70,Anthony,9,WR,36,Schwartz,48,65,4,1,58,74,65,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",16,224,31,CLE,65,60,65,1,1,65,80,67,20,65,93,1,2020,38,87
13,1,1,6,62,80,6,95,82,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,18,1,6,88,96,73,8,Mitchell,11,OT,85,Schwartz,88,6,0,1,8,40,25,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",26,36,21,Free Agent,35,96,12,1,1,20,49,10,31,12,57,1,2011,94,30
12,1,1,6,59,66,6,72,72,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,28,3166667,6,82,85,69,7,Wes,1,OG,38,Schweitzer,81,6,3,1,41,25,29,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",38,179,21,WAS,32,85,21,1,1,32,54,12,26,12,68,1,2015,77,45
65,1,40,10,91,41,15,35,35,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,20,825000,10,89,65,84,13,Josiah,6,CB,89,Scott,53,15,4,1,43,60,51,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",4,126,30,JAX,59,65,15,1,1,59,91,67,21,68,87,1,2020,46,87
18,1,50,17,91,16,18,53,28,1,52,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,26,660000,12,82,72,91,58,Boston,1,RB,57,Scott,68,22,1,1,31,83,26,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",5,186,52,PHI,26,72,11,1,1,18,91,84,25,11,80,1,2017,57,83
36,1,65,20,88,17,22,35,39,1,62,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,30,750000,15,75,57,79,66,Da'Mari,1,WR,96,Scott,56,22,1,1,52,68,30,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",88,224,40,NYG,36,57,12,1,1,40,82,70,25,34,78,1,2017,34,82
25,1,1,6,62,34,6,45,45,1,26,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,26,1,6,74,54,75,8,Niles,6,DT,82,Scott,85,6,0,1,72,40,62,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",49,224,25,Free Agent,78,54,12,1,1,76,52,25,24,15,65,1,2017,29,42
20,1,67,15,80,19,12,29,40,1,72,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,28,1,10,80,61,85,70,Jaleel,17,WR,32,Scott,68,20,0,1,38,75,27,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",84,127,53,Free Agent,27,61,17,1,1,20,75,64,25,11,85,1,2017,40,78
25,1,67,23,79,28,30,36,40,1,60,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,20,1,19,82,55,76,65,Artavis,1,WR,31,Scott,62,28,0,1,10,72,27,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",59,224,53,Free Agent,24,55,16,1,1,26,77,74,25,13,80,1,2015,31,80
15,1,1,27,74,1,25,18,17,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,18,1230000,22,89,71,75,15,JK,7,P,68,Scott,94,32,2,1,72,36,20,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",19,162,11,GB,30,71,87,1,1,16,62,10,23,12,75,1,2017,55,63
63,1,38,6,82,19,6,35,35,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,26,825000,6,88,58,86,13,Vernon,2,S,53,Scott,65,6,4,1,33,57,53,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",27,213,40,GB,65,58,21,1,1,76,83,63,22,59,82,1,2020,35,80
14,1,1,6,55,21,6,60,64,1,16,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,16,750000,6,87,60,66,8,Trent,1,OT,58,Scott,80,6,1,1,17,32,28,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",32,224,20,CAR,28,60,19,1,1,24,46,12,26,11,58,1,2017,38,33
62,1,40,6,83,76,6,45,35,1,21,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,22,840000,6,90,59,92,28,Nick,3,S,66,Scott,64,6,3,1,20,69,54,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",75,220,50,LAR,68,59,14,1,1,78,83,67,25,60,87,1,2018,37,83
32,1,65,10,79,31,10,62,57,1,65,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,26,680000,6,84,65,70,64,Ricky,6,TE,54,Seals-Jones,70,15,1,1,96,75,30,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",31,224,61,KC,36,65,19,1,1,29,77,62,25,24,80,1,2016,46,73
15,1,1,6,57,54,6,63,64,1,19,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,14,555000,6,81,54,66,16,Brad,5,OT,19,Seaton,81,6,2,1,93,21,26,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",60,209,32,TB,28,54,19,1,1,30,47,13,26,11,60,1,2015,29,33
20,1,1,25,58,11,20,10,15,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,36,743333,20,85,54,70,10,Austin,1,K,64,Seibert,93,33,3,1,32,50,35,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",43,159,15,CIN,25,54,71,1,1,32,54,15,23,15,62,1,2018,29,47
15,1,1,6,70,89,6,68,62,1,22,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,24,680000,6,86,58,66,16,Greg,8,OT,3,Senat,77,6,1,1,2,30,17,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",42,197,30,DAL,22,58,12,1,1,24,54,10,25,12,63,1,2017,35,33
27,1,1,6,59,97,6,45,45,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,22,1300000,6,80,68,66,8,Deadrin,6,DT,43,Senat,91,6,2,1,51,26,71,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",94,89,27,ATL,79,68,11,1,1,83,54,17,26,19,68,1,2017,51,45
73,1,50,6,83,35,6,35,35,1,20,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,20,1,6,89,71,82,13,Andrew,6,S,49,Sendejo,69,6,0,1,73,65,61,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",3,224,25,Free Agent,74,71,35,1,1,86,81,45,32,69,78,1,2009,55,68
65,1,35,65,87,61,65,48,25,1,68,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,16,820000,65,91,66,82,55,Trey,12,RB,10,Sermon,66,65,4,1,48,88,65,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",82,224,72,SAN,65,66,65,1,1,65,84,69,21,65,87,1,2020,48,82
27,1,1,6,59,59,6,45,45,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,24,1230000,6,71,74,65,8,Tim,1,DT,50,Settle,88,6,2,1,6,27,77,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",75,153,39,WAS,80,74,15,1,1,79,53,14,23,18,65,1,2017,60,43
20,1,1,6,72,8,6,70,72,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,24,3326667,6,86,83,72,7,Isaac,3,OG,46,Seumalo,84,6,3,1,56,29,35,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",55,79,20,PHI,33,83,21,1,1,48,52,10,26,15,70,1,2015,74,42
65,1,42,65,56,60,65,82,84,1,54,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,34,310000,65,94,79,71,36,Penei,1,OT,65,Sewell,89,65,5,1,11,65,65,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",68,224,39,DET,65,79,65,1,1,65,65,40,20,65,48,1,2021,68,32
63,1,33,6,88,5,6,10,18,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,32,760000,6,86,64,84,13,Kevon,1,CB,57,Seymour,62,6,1,1,44,58,41,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",18,224,25,PHI,49,64,11,1,1,53,88,67,26,68,85,1,2020,45,87
24,1,67,10,81,41,10,60,63,1,60,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,16,976667,6,81,60,79,59,Adam,2,TE,28,Shaheen,77,15,3,1,65,74,31,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",53,44,75,MIA,32,60,19,1,1,37,68,63,25,14,73,1,2016,38,68
24,1,73,10,92,55,10,38,53,1,71,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,32,760000,6,82,66,82,72,Tajae,9,WR,87,Sharpe,66,15,1,1,5,74,26,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",80,128,36,KC,28,66,22,1,1,15,85,73,25,16,85,1,2015,48,80
10,1,1,6,58,71,6,63,64,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,22,2130000,6,80,77,55,10,David,4,OT,2,Sharpe,85,6,1,1,20,24,19,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",68,117,38,WAS,32,77,14,1,1,41,53,12,24,10,57,1,2016,65,30
12,1,1,6,54,98,6,68,68,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,30,910000,6,78,81,74,7,Tyler,1,OG,18,Shatley,90,6,1,1,50,40,39,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",47,224,15,JAX,41,81,20,1,1,35,47,10,29,9,67,1,2013,71,40
42,1,10,6,74,26,6,45,45,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,20,1,6,82,71,81,7,Jabaal,1,LB,94,Sheard,82,6,0,1,37,35,76,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",35,36,27,Free Agent,82,71,15,1,1,78,63,22,31,38,77,1,2010,55,67
30,1,1,6,65,3,6,45,45,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,30,1,6,75,50,78,8,Conor,1,DT,18,Sheehy,79,6,0,1,93,35,69,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",11,224,36,Free Agent,78,50,13,1,1,76,60,12,24,20,65,1,2017,23,40
75,1,32,6,92,16,6,35,35,1,25,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,20,846667,6,88,66,92,13,Kendall,1,CB,12,Sheffield,56,6,3,1,63,63,58,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",71,104,22,ATL,59,66,15,1,1,60,92,67,24,74,88,1,2018,48,88
63,1,38,6,81,4,6,45,45,1,25,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,22,1,6,82,58,88,12,Brady,15,LB,18,Sheldon,67,6,0,1,31,52,62,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",62,224,47,Free Agent,74,58,17,1,1,83,76,50,27,57,85,1,2018,35,80
12,1,1,6,68,94,6,75,62,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,20,2000000,6,87,82,75,7,Brandon,2,OT,3,Shell,82,6,2,1,33,29,39,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",44,148,32,SEA,36,82,22,1,1,68,52,26,28,10,68,1,2015,72,40
66,1,45,6,84,26,6,35,35,1,30,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,30,823333,6,91,62,82,15,Duke,8,CB,38,Shelley,53,6,3,1,88,60,53,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",91,192,19,CHI,58,62,13,1,1,61,87,60,23,64,85,1,2018,42,82
20,1,1,6,56,24,6,45,56,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,24,760000,6,68,85,75,5,Danny,9,DT,26,Shelton,93,6,1,1,33,40,75,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",74,11,50,NYG,85,85,25,1,1,81,56,10,27,15,55,1,2014,77,18
12,1,1,6,69,36,6,62,61,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,20,680000,6,88,48,69,7,Coleman,2,OG,95,Shelton,81,6,1,1,84,39,10,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",32,224,25,LAR,33,48,22,1,1,20,57,10,25,12,63,1,2018,20,42
37,1,1,65,57,31,65,65,65,1,65,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,10,760000,65,87,67,56,54,Tyler,8,DT,9,Shelvin,84,65,4,1,94,57,73,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",36,224,65,CIN,79,67,65,1,1,69,67,65,22,32,43,1,2020,49,30
33,1,77,25,88,7,27,44,51,1,78,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,8,1020000,18,81,79,91,78,Laviska,1,WR,33,Shenault Jr,74,31,4,1,89,78,53,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",80,41,76,JAX,52,79,14,1,1,55,86,81,21,24,82,1,2020,68,80
24,1,85,20,93,39,21,41,60,1,79,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,44,8000000,17,86,85,92,85,Sterling,7,WR,73,Shepard,68,22,4,1,83,75,24,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",11,40,41,NYG,33,85,22,1,1,15,87,76,27,16,87,1,2015,77,83
28,1,68,25,87,80,31,28,48,1,63,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,16,1,24,82,58,85,72,Darrius,1,WR,59,Shepherd,58,34,0,1,51,70,25,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",96,224,36,Free Agent,29,58,12,1,1,19,80,72,24,20,80,1,2017,35,78
27,1,1,6,76,68,6,45,45,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,20,1445000,6,80,70,76,6,Nathan,1,DE,94,Shepherd,90,6,2,1,79,36,70,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",58,71,49,NYJ,77,70,12,1,1,78,62,34,26,21,67,1,2017,54,50
15,1,3,6,53,87,6,60,63,1,14,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,22,1,6,79,49,79,8,Dakoda,4,OG,20,Shepley,88,6,0,1,87,34,39,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",60,224,20,Free Agent,41,49,11,1,1,20,47,10,25,13,68,1,2020,22,52
60,1,35,6,90,89,6,35,35,1,46,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,24,1,6,87,63,92,26,Marcus,4,CB,73,Sherels,47,6,0,1,8,70,43,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",7,224,15,Free Agent,40,63,15,1,1,39,89,75,32,69,88,1,2009,43,82
