age,accelRating,newAccel,isActive,agilityRating,awareRating,newAware,bCVRating,birthDay,bigHitTrait,blockShedRating,birthMonth,breakSackRating,breakTackleRating,birthYear,college,clutchTrait,confRating,capHit,capReleaseNetSavings,capReleasePenalty,contractBonus,carryRating,contractSalary,contractYearsLeft,contractLength,catchRating,newCatch,cITRating,coverBallTrait,dLBullRushTrait,dLSpinTrait,dLSwimTrait,durabilityGrade,dropOpenPassTrait,draftPick,draftPickNew,draftRound,draftRoundNew,draftNumber,oldDraftNumber,potential,desiredBonus,desiredSalary,desiredLength,devTrait,changeOfDirectionRating,fightForYardsTrait,firstName,finesseMovesRating,isFreeAgent,forcePassTrait,feetInBoundsTrait,height,highMotorTrait,hPCatchTrait,homeState,homeTown,hitPowerRating,impactBlockRating,injuryRating,injuryLength,intangibleGrade,injuryType,jukeMoveRating,jumpRating,jerseyNum,kickAccRating,kickPowerRating,kickRetRating,leadBlockRating,lBStyleTrait,legacyScore,lastName,manCoverRating,passBlockFinesseRating,passBlockPowerRating,playerBestOvr,physicalGrade,playActionRating,playBallTrait,playRecRating,penaltyTrait,productionGrade,predictTrait,presentationId,isOnPracticeSquad,pressRating,pursuitRating,passBlockRating,posCatchTrait,playerSchemeOvr,skillPoints,position,portraitId,powerMovesRating,qBStyleTrait,runBlockFinesseRating,runBlockPowerRating,rookieYear,releaseRating,runBlockRating,runStyle,rosterId,reSignStatus,routeRunDeepRating,routeRunMedRating,routeRunShortRating,,scheme,sizeGrade,sensePressureTrait,specCatchRating,speedRating,newSpeed,spinMoveRating,stripBallTrait,stiffArmRating,staminaRating,strengthRating,tackleRating,toughRating,tightSpiralTrait,throwAccRating,throwAccDeepRating,throwAccMidRating,throwAccShortRating,throwAwayTrait,throwPowerRating,throwOnRunRating,throwUnderPressureRating,teamId,truckRating,teamSchemeOvr,weight,experiencePoints,yACCatchTrait,yearsPro,zoneCoverRating,ability1,,ability2,ability3,ability4,ability5,,
23,89,82,TRUE,87,54,29,78,17,0,28,6,31,69,1997,North Carolina,0,50,0,0,0,0,68,0,0,0,77,62,75,4,0,0,0,0,0,0,224,64,64,224,225,1,0,950000,1,0,78,0,Anthony,10,TRUE,2,0,71,1,1,32,Matthews,18,42,87,0,60,97,78,84,19,20,20,83,21,1,0,Ratliff-Williams,15,20,24,60,86,25,2,16,1,0,0,20505,FALSE,16,29,22,0,60,0,WR,149,10,2,26,30,2017,68,43,3,554043315,11,62,66,68,65,4,96,0,78,87,78,72,0,53,81,60,28,88,0,30,24,32,36,0,40,35,26,0,49,0,195,1576,1,2,20,,Free Agent,,,,,,
23,85,75,TRUE,76,57,34,10,24,0,64,10,12,19,1996,Boston College,0,50,680000,680000,0,0,40,680000,1,1,24,1,10,3,1,0,1,0,0,0,224,64,64,224,225,11,0,0,0,0,65,0,Wyatt,66,FALSE,2,0,75,1,0,8,Boca Raton,73,76,88,0,59,97,10,82,57,18,15,10,13,2,0,Ray,20,45,45,59,79,6,1,55,1,0,0,20569,FALSE,10,76,45,0,59,0,LOLB,9608,61,0,45,45,2017,12,45,15,554043316,0,2,3,10,5,11,99,1,12,78,63,25,0,10,69,79,73,85,0,40,6,6,6,0,11,6,17,1012793409,30,59,255,2612,0,2,29,,TEN,,,,,,
25,88,80,TRUE,77,56,32,66,30,0,28,11,15,56,1994,Utah State,0,50,0,0,0,0,69,0,0,0,75,58,72,4,0,0,0,0,0,0,224,64,64,224,225,9,0,1690000,1,0,70,1,Dax,10,TRUE,2,0,77,1,1,43,Provo,15,66,86,0,58,97,64,80,80,13,19,15,53,1,0,Raymond,15,52,54,58,76,15,1,18,1,0,0,20396,FALSE,15,26,55,1,58,0,TE,9607,10,0,53,51,2017,61,54,13,554043317,11,51,55,61,56,5,97,1,71,82,70,60,0,60,78,71,30,88,0,35,7,10,19,0,24,16,15,0,61,0,246,2592,1,2,20,,Free Agent,,,,,,
26,92,87,TRUE,90,66,48,75,8,0,34,8,22,73,1994,Holy Cross,0,50,760000,760000,0,0,66,760000,1,1,79,65,73,4,0,0,0,0,0,0,224,64,64,224,225,3,0,0,0,0,86,1,Kalif,16,FALSE,2,1,68,1,0,9,Lawrenceville,42,41,86,0,59,97,82,82,14,22,23,80,21,1,0,Raymond,22,19,21,69,88,6,1,24,1,0,0,12493,FALSE,22,52,38,0,69,0,WR,8402,11,0,19,26,2016,58,44,6,554043318,0,76,72,71,73,2,75,1,80,94,90,80,0,53,80,53,44,75,0,31,6,10,15,0,35,10,19,1012793396,32,59,182,1130,1,3,31,,DET,,,,,,
26,77,62,TRUE,60,89,83,18,1,0,87,7,12,10,1994,Clemson,0,50,10060000,2000000,20240000,20240000,30,32750000,4,4,29,1,14,4,1,0,0,0,0,30,29,6,5,156,157,1,0,0,0,1,56,0,D.J.,63,FALSE,2,0,75,1,0,32,Greensboro,79,85,86,0,72,97,16,73,98,17,17,9,35,0,500,Reader,18,45,44,83,79,6,1,92,2,0,0,17746,FALSE,13,86,44,0,83,0,DT,8187,78,0,45,46,2015,15,45,3,554043322,11,3,5,13,7,12,97,1,16,65,42,17,0,25,77,88,82,84,0,21,6,6,6,0,24,6,18,1012793346,29,72,347,1857,0,4,26,,CIN,,,,,,
21,92,87,TRUE,92,70,54,86,2,0,26,1,28,75,1999,TCU,0,50,2410000,500000,11270000,11270000,69,2000000,4,4,83,72,81,4,0,0,0,0,1,22,21,2,1,20,21,9,0,0,0,0,91,1,Jalen,10,FALSE,2,1,71,1,1,42,Waxahachie,25,42,88,0,73,97,84,94,18,16,18,82,25,1,0,Reagor,13,17,10,74,91,10,1,18,1,0,0,20938,FALSE,14,32,32,0,74,0,WR,539,10,2,29,32,2020,69,43,3,554043323,11,78,74,76,76,6,91,1,83,93,88,80,0,66,87,62,28,86,0,57,10,15,20,0,31,20,19,1012793389,56,73,197,900,1,0,23,,PHI,,,,,,
24,88,80,TRUE,76,68,51,66,29,0,50,8,10,49,1996,South Alabama,0,50,680000,0,0,0,64,680000,1,1,59,32,48,3,0,0,0,0,0,0,224,64,64,224,225,9,0,0,0,0,75,0,Jeremy,41,FALSE,2,0,71,1,0,8,Pensacola,85,55,85,0,65,97,74,76,39,13,16,35,11,1,0,Reaves,66,35,35,65,78,6,2,66,1,0,0,13269,FALSE,72,74,35,0,65,0,SS,9901,33,0,35,35,2017,15,35,3,554043324,0,10,13,15,13,11,76,1,62,84,73,70,0,37,89,60,67,84,0,27,6,6,6,0,28,6,16,1012793404,41,65,205,3041,0,2,70,,WAS,,,,,,
24,91,85,TRUE,80,58,35,60,27,0,54,11,11,51,1995,Marshall,0,50,0,0,0,0,57,0,0,0,62,37,52,3,0,0,0,0,0,0,224,64,64,224,225,4,0,880000,1,0,79,0,C.J.,43,TRUE,2,0,72,1,0,45,Chester,81,52,84,0,64,97,68,79,39,17,18,63,18,1,0,Reavis,68,34,33,64,81,6,2,56,1,0,0,13509,FALSE,72,74,35,0,64,0,FS,9902,32,0,34,33,2016,22,35,8,554043325,11,16,23,33,24,20,95,1,55,86,77,62,0,48,89,58,65,80,0,26,10,12,14,0,27,6,10,0,30,0,198,809,0,3,72,,Free Agent,,,,,,
22,90,83,TRUE,85,47,18,75,24,0,40,10,25,60,1997,Kennesaw State,0,50,0,0,0,0,78,0,0,0,66,43,56,3,0,0,0,0,0,0,224,64,64,224,225,1,0,1020000,1,0,80,1,Bronson,10,TRUE,2,0,72,1,0,9,Acworth,55,58,86,0,67,97,68,85,34,23,24,40,71,1,0,Rechsteiner,22,38,43,67,73,24,1,30,1,0,0,21318,FALSE,35,53,58,0,67,0,FB,0,27,2,46,47,2020,49,55,1,554043326,11,39,45,55,46,4,92,1,57,88,80,64,0,74,82,85,53,84,0,18,20,27,31,0,38,28,22,0,71,0,230,0,0,0,34,,Free Agent,,,,,,
25,89,82,TRUE,85,82,72,73,22,0,73,9,12,43,1994,Temple,0,50,4290000,2300000,1990000,7960000,77,5540000,1,4,71,52,60,3,0,0,1,0,0,14,13,2,1,12,13,17,0,0,0,1,76,1,Haason,84,FALSE,2,0,73,1,0,29,Camden,83,66,90,0,75,97,66,87,58,19,19,59,16,2,50,Reddick,58,43,44,83,85,6,1,80,2,0,0,12560,FALSE,45,83,45,0,83,0,LOLB,8696,68,0,44,44,2016,46,45,3,554043327,0,35,44,52,44,12,85,1,59,88,80,51,1,53,90,79,82,84,0,24,6,6,6,0,25,6,12,1012793399,63,75,235,4725,0,3,61,,CAR,,,,,,
25,76,60,TRUE,61,77,65,10,18,0,20,1,12,7,1995,UCLA,0,50,0,0,0,0,45,0,0,0,40,1,15,4,0,0,0,0,0,0,224,64,64,224,225,1,0,1500000,1,0,50,0,Alex,10,TRUE,2,0,77,0,0,4,Cerritos,20,74,78,0,65,97,10,70,62,25,25,10,75,1,0,Redmond,12,68,71,65,81,6,1,50,1,0,0,17775,FALSE,10,30,70,0,65,0,RG,8189,10,1,64,69,2015,15,66,1,554043329,11,5,5,15,8,2,99,1,15,63,38,10,0,30,77,86,30,80,0,30,6,6,6,0,30,6,10,0,20,0,320,1706,0,4,15,,Free Agent,,,,,,
27,78,63,TRUE,68,55,31,10,19,0,28,5,12,6,1993,Harvard,0,50,0,0,0,0,26,0,0,0,22,1,18,4,0,0,0,0,0,0,224,64,64,224,225,1,0,1020000,1,0,55,0,Adam,10,TRUE,2,0,78,1,0,34,Strongsville,38,77,87,0,59,97,10,70,51,11,11,10,78,1,0,Redmond,11,64,67,59,80,6,1,15,0,0,0,12987,FALSE,10,27,67,0,59,0,LG,9272,10,0,66,63,2015,17,65,5,554043328,11,5,5,13,8,4,99,1,16,65,42,10,0,10,80,83,29,82,0,10,6,6,6,0,10,6,10,0,21,0,300,971,0,4,12,,Free Agent,,,,,,
26,90,83,TRUE,88,62,42,61,28,0,37,12,10,54,1993,Mississippi State,0,50,750000,750000,0,0,57,750000,1,1,58,30,39,2,0,0,0,0,0,6,5,4,3,68,69,4,0,0,0,0,84,0,Will,33,FALSE,2,0,71,1,0,41,Memphis,52,45,87,0,63,97,74,86,25,17,18,56,15,1,0,Redmond,67,34,33,65,82,10,2,65,1,0,0,17714,FALSE,78,79,33,0,65,0,FS,8190,26,0,34,33,2015,27,34,8,554043330,0,11,16,26,18,14,90,1,60,90,83,67,0,29,90,61,53,73,0,26,10,10,10,0,27,10,10,1012793398,25,63,186,910,0,4,63,,GB,,,,,,
23,92,87,TRUE,86,69,52,65,6,0,58,11,10,43,1996,Miami,0,50,760000,580000,540000,720000,62,2520000,3,4,68,47,46,3,0,0,0,0,0,18,17,5,4,112,113,2,0,0,0,0,81,0,Sheldrick,51,FALSE,2,0,72,1,0,8,Miami,81,51,88,0,69,97,68,88,29,15,22,35,17,1,0,Redwine,68,35,35,70,84,6,2,65,1,0,0,20461,FALSE,71,70,35,0,70,0,FS,9609,41,0,35,35,2018,25,35,1,554043331,11,15,20,30,22,15,95,1,61,90,83,63,0,49,87,56,69,84,0,33,6,6,6,0,35,6,17,1012793349,49,69,196,4140,0,1,70,,CLE,,,,,,
24,87,78,TRUE,85,75,62,34,5,0,77,8,12,19,1996,Nevada,0,50,590000,-10000,10000,30000,38,1740000,2,3,40,1,23,4,0,1,1,0,0,0,224,64,64,224,225,1,0,0,0,0,71,0,Malik,76,FALSE,2,0,74,1,0,0,Dothan,81,72,92,0,74,97,34,79,59,19,17,10,19,2,0,Reed,46,45,45,74,80,6,1,72,1,0,0,20819,FALSE,37,82,45,0,74,0,LOLB,540,64,2,45,45,2018,15,45,11,554043337,11,5,5,15,8,13,95,1,22,77,62,26,1,31,81,74,82,88,0,25,6,6,6,0,23,6,15,1012793348,27,74,235,2701,0,1,53,,DEN,,,,,,
22,89,82,TRUE,87,66,48,85,4,0,42,1,43,76,1998,Virginia,0,50,700000,610000,350000,350000,74,3300000,4,4,83,72,79,4,0,0,0,0,0,6,5,6,5,132,133,5,0,0,0,0,83,1,Joe,10,FALSE,2,1,73,1,0,45,Charlotte Court House,38,48,89,0,65,97,84,89,12,12,18,83,30,1,0,Reed,17,25,27,67,88,30,1,18,1,0,0,21064,FALSE,17,44,35,0,67,0,WR,541,10,2,31,29,2020,61,49,6,554043336,11,64,68,71,68,4,85,1,79,90,83,77,0,62,82,67,41,82,0,30,38,37,43,0,45,41,32,1012793384,53,65,224,450,1,0,21,,LAC,,,,,,
26,78,63,TRUE,68,84,75,18,16,0,75,12,12,10,1993,Alabama,0,50,760000,760000,0,0,33,760000,1,1,30,1,14,4,0,0,1,0,0,19,18,3,2,49,50,5,0,0,0,1,58,0,Jarran,78,FALSE,2,0,75,1,0,32,Goldsboro,78,84,91,0,78,97,16,79,92,17,17,9,34,0,250,Reed,18,45,44,78,81,6,1,80,1,0,0,17688,FALSE,13,86,44,0,78,0,DT,8191,68,0,45,46,2015,15,45,13,554043335,0,3,5,13,7,13,99,1,16,65,42,17,0,25,74,89,89,87,0,21,6,6,6,0,23,6,15,1012793385,29,78,306,8346,0,4,26,,KC,,,,,,
28,81,68,TRUE,53,79,68,45,22,0,32,7,12,25,1992,Minnesota State,0,50,760000,760000,0,0,32,760000,1,1,37,1,26,4,0,0,0,0,0,0,224,64,64,224,225,7,0,0,0,0,40,0,Chris,30,FALSE,2,0,76,1,0,26,Omaha,40,79,84,0,62,97,39,71,65,15,27,10,77,1,0,Reed,11,65,71,65,82,5,1,21,1,0,0,12451,FALSE,10,45,69,0,65,0,LG,8405,40,0,68,63,2014,29,66,5,554043334,0,12,20,30,21,5,95,1,25,70,50,35,0,40,82,85,35,78,0,16,5,5,5,0,31,5,10,1012793386,44,62,320,1016,0,5,11,,IND,,,,,,
30,87,78,TRUE,86,80,69,88,3,0,40,7,46,77,1990,Florida,0,50,1050000,1050000,0,0,76,1050000,1,1,89,82,85,4,0,0,0,0,0,24,23,4,3,86,87,7,0,0,0,1,76,1,Jordan,10,FALSE,2,1,74,0,0,6,New London,12,60,77,0,77,97,84,85,81,15,25,10,45,1,1000,Reed,15,50,56,81,78,35,1,16,1,0,0,911,FALSE,10,42,57,0,81,0,TE,6035,10,0,57,50,2012,77,58,7,554044093,0,68,70,75,71,6,63,1,86,83,72,78,0,65,89,66,45,72,0,48,42,46,55,0,59,38,39,1012793344,69,77,242,10595,1,7,17,,SAN,,,,,,
33,87,78,TRUE,77,66,48,40,28,0,74,2,12,25,1987,Arizona,0,50,0,0,0,0,60,0,0,0,39,1,20,3,1,1,1,0,0,11,10,3,2,41,42,3,0,1990000,1,0,65,0,Brooks,60,TRUE,2,0,75,1,0,2,Tuscon,83,81,86,0,70,97,35,70,42,25,25,11,12,0,500,Reed,40,45,45,70,81,6,0,68,2,0,0,10701,FALSE,68,82,45,0,70,0,LOLB,4454,74,0,45,45,2010,26,45,5,554043333,11,4,8,15,9,20,99,1,25,81,68,35,0,60,80,78,82,88,0,40,6,6,6,0,28,6,16,0,55,0,254,30893,0,9,48,,Free Agent,,,,,,
24,90,83,TRUE,84,60,38,54,11,0,51,3,14,49,1996,Georgia,0,50,610000,610000,0,0,61,610000,1,1,66,43,52,2,0,0,0,0,1,1,224,64,64,224,225,1,0,0,0,0,84,0,J.R.,30,FALSE,2,0,73,1,0,42,Frisco,78,58,89,0,64,97,68,82,36,24,22,35,19,1,0,Reed,65,35,35,64,82,6,2,57,1,0,0,21268,FALSE,66,75,25,0,64,0,FS,542,28,0,35,35,2020,12,18,3,554044213,0,10,13,15,13,11,98,1,63,87,78,64,0,48,89,61,67,82,0,19,6,6,6,0,27,6,15,1012793402,54,64,202,375,0,0,69,,LAR,,,,,,
23,91,85,TRUE,89,74,60,72,11,0,55,11,17,61,1996,Kansas State,0,50,660000,0,0,0,57,2460000,2,4,71,52,65,3,0,0,0,0,0,6,5,6,5,132,133,5,0,0,0,0,91,0,D.J.,37,FALSE,2,0,69,1,0,4,Bakersfield,51,47,88,20,76,97,76,87,29,10,14,82,13,1,0,Reed Jr,75,35,35,76,88,6,2,76,0,0,0,13159,FALSE,76,75,35,0,76,0,CB,9034,29,0,35,35,2017,14,35,13,554043332,11,11,15,21,16,13,99,1,60,90,83,70,0,42,85,52,62,75,0,30,5,10,15,0,22,6,12,1012793406,29,76,188,2762,0,2,79,,SEA,,,,,,
25,87,78,TRUE,80,70,54,35,13,0,70,9,12,12,1994,Delaware,0,50,590000,0,0,0,43,1760000,2,3,57,28,33,3,0,0,0,0,0,0,224,64,64,224,225,4,0,0,0,0,75,0,Troy,53,FALSE,2,0,75,1,0,7,Hockessin,79,75,85,0,66,97,31,89,51,18,16,14,24,2,0,Reeder,52,45,45,67,82,6,1,71,1,0,0,20838,FALSE,43,77,45,0,67,0,MLB,0,60,0,45,45,2018,19,45,13,554043338,11,7,12,19,13,12,99,1,35,85,75,22,0,41,86,77,81,81,0,24,6,6,6,0,25,6,16,1012793402,34,66,245,467,0,1,57,,LAR,,,,,,
25,87,78,TRUE,77,74,60,36,31,0,63,1,12,17,1995,Tennessee,0,50,890000,740000,150000,600000,54,2420000,1,4,58,30,43,3,0,0,0,0,0,18,17,5,4,112,113,7,0,0,0,0,74,0,Jalen,64,FALSE,2,0,72,1,0,41,Clarksville,82,64,86,0,62,97,47,85,44,11,20,10,14,1,0,Reeves-Maybin,68,45,45,68,80,6,1,71,1,0,0,12832,FALSE,49,77,45,0,68,0,ROLB,8698,54,0,45,45,2016,16,45,13,554043339,0,6,10,20,12,11,75,1,40,83,72,34,0,34,88,70,78,77,0,35,6,6,6,0,13,6,16,1012793396,24,62,230,2091,0,3,61,,DET,,,,,,
28,91,85,TRUE,84,76,63,56,10,1,51,12,23,27,1991,LSU,0,50,0,0,0,0,64,0,0,0,72,53,64,3,0,0,0,0,0,19,18,2,1,17,18,11,0,2250000,1,0,81,0,Eric,48,TRUE,2,0,73,1,0,17,Baton Rouge,92,67,90,0,75,97,51,94,25,21,20,60,22,1,200,Reid,68,35,35,75,86,15,1,78,2,0,0,1477,FALSE,69,74,35,0,75,0,SS,6269,61,0,35,35,2013,40,35,1,554043340,11,20,25,35,27,20,96,1,65,87,78,40,0,55,89,72,70,80,0,29,10,10,15,0,25,15,10,0,64,0,213,4983,0,6,71,,Free Agent,,,,,,
28,83,72,TRUE,69,73,58,25,23,0,67,11,12,10,1991,Princeton,0,50,0,0,0,0,40,0,0,0,32,1,15,4,1,0,1,0,0,19,18,6,5,145,146,1,0,860000,1,0,58,0,Caraun,53,TRUE,2,0,74,0,0,31,Bronx,72,84,86,0,65,97,10,67,92,25,25,11,14,0,0,Reid,20,45,45,65,78,6,1,72,1,0,0,2078,FALSE,10,78,45,0,65,0,DT,6973,71,0,45,45,2013,15,45,5,554044094,11,4,8,15,9,11,96,1,15,73,55,10,0,29,66,79,74,69,0,26,6,6,6,0,26,6,15,0,25,0,298,6892,0,6,25,,Free Agent,,,,,,
23,92,87,TRUE,91,82,72,57,15,0,61,2,13,24,1997,Stanford,0,50,1110000,850000,520000,1040000,63,3020000,2,4,70,50,63,2,0,0,0,0,0,5,4,4,3,67,68,1,0,0,0,1,86,0,Justin,46,FALSE,2,0,73,1,0,17,Prairieville,76,66,94,0,82,97,71,87,20,60,77,55,20,1,50,Reid,76,35,35,83,87,15,2,82,2,0,0,13167,FALSE,71,82,35,0,83,0,FS,9035,39,0,35,35,2017,22,35,8,554043342,11,10,10,20,13,11,98,1,61,93,88,61,1,47,91,66,72,85,0,33,10,10,15,0,26,15,16,1012793408,31,82,202,7133,0,2,82,,HOU,,,,,,
24,89,82,TRUE,90,63,43,70,15,0,49,5,10,49,1996,Penn State,0,50,730000,-120000,480000,480000,63,3300000,4,4,66,43,52,2,0,0,0,0,0,36,35,5,4,130,131,6,0,0,0,0,91,0,John,27,FALSE,2,0,70,1,0,29,Mount Laurel,52,48,85,0,67,97,74,87,34,11,15,70,15,2,0,Reid,67,25,25,67,87,6,2,62,0,0,0,21210,FALSE,72,74,21,0,67,0,CB,543,21,0,25,25,2020,28,21,8,554043341,11,29,33,37,33,11,99,1,63,89,82,70,0,31,91,55,58,83,0,24,6,6,6,0,25,6,10,1012793408,25,67,187,787,0,0,66,,HOU,,,,,,
31,79,65,TRUE,62,87,80,10,1,0,20,12,12,8,1988,Iowa,0,50,2700000,1530000,2340000,2340000,40,3520000,2,2,35,1,15,4,0,0,0,0,0,24,23,2,1,22,23,11,0,0,0,0,52,0,Riley,10,FALSE,2,0,78,1,0,40,Parkston,24,83,92,0,73,97,10,73,78,25,25,10,84,1,200,Reiff,12,74,72,73,83,6,1,15,0,0,0,11284,FALSE,10,24,73,0,73,0,RT,5438,10,0,79,73,2011,15,77,5,554043343,11,15,15,15,15,5,99,1,15,64,40,10,0,30,94,85,32,95,0,30,6,6,6,0,30,6,16,1012793346,25,73,305,4475,0,8,15,,CIN,,,,,,
28,82,70,TRUE,67,90,85,10,27,0,27,11,12,5,1991,USF,0,50,0,0,0,0,40,0,0,0,25,1,15,4,0,0,0,0,0,6,5,8,7,196,197,8,0,3490000,1,0,54,0,Austin,10,TRUE,2,0,75,1,0,8,Bradenton,25,79,91,0,74,97,10,82,62,14,15,10,80,1,0,Reiter,9,78,74,74,79,6,1,31,0,0,0,2656,FALSE,10,45,77,0,74,0,C,7791,10,0,76,73,2014,15,74,5,554043344,11,5,5,15,8,6,80,1,15,65,42,10,0,10,84,81,38,75,0,12,6,6,6,0,15,6,10,0,25,0,300,962,0,5,11,,Free Agent,,,,,,
31,80,67,TRUE,63,85,77,10,11,0,20,4,12,6,1989,Oregon State,0,50,890000,500000,390000,390000,45,500000,1,1,45,8,15,4,0,0,0,0,0,0,224,64,64,224,225,2,0,0,0,0,54,0,Mike,10,FALSE,2,0,77,1,0,36,Portland,20,77,89,0,71,97,10,72,75,25,25,10,75,1,0,Remmers,12,73,76,71,81,6,1,15,0,0,0,12091,FALSE,10,28,74,0,71,0,LT,6908,10,0,71,75,2011,15,72,5,554043345,0,5,5,15,8,0,99,1,15,64,40,10,0,30,84,85,35,75,0,30,6,6,6,0,30,6,13,1012793385,20,71,310,13075,0,8,15,,KC,,,,,,
24,88,80,TRUE,87,83,74,82,25,0,46,12,28,69,1995,Clemson,0,50,670000,-80000,220000,290000,76,2540000,3,4,91,85,81,4,0,0,0,0,0,12,11,6,5,138,139,6,0,0,0,1,88,1,Hunter,21,FALSE,0,1,70,1,1,39,Myrtle Beach,41,51,86,0,76,97,82,84,13,34,42,83,26,1,0,Renfrow,35,17,19,77,84,26,1,31,1,0,0,20356,FALSE,34,50,35,1,77,0,WR,9610,16,1,22,17,2018,65,44,6,554043346,11,76,81,83,80,3,79,3,85,86,77,74,0,50,89,61,44,79,1,27,28,35,41,0,44,36,28,1012793401,41,76,185,5003,1,1,38,,LAS,,,,,,
29,89,82,TRUE,75,60,38,27,3,0,60,11,12,20,1990,Virginia,0,50,750000,750000,0,0,60,750000,1,1,59,32,15,3,0,0,0,0,0,0,224,64,64,224,225,3,0,0,0,0,70,0,LaRoy,51,FALSE,2,0,73,0,0,45,Norfolk,85,77,88,0,64,97,40,87,59,20,20,10,17,2,250,Reynolds,58,45,45,66,83,6,1,62,1,0,0,9795,FALSE,54,78,45,0,66,0,ROLB,6798,62,0,45,45,2012,15,45,5,554043349,0,5,5,15,8,11,85,1,25,83,72,30,0,40,80,82,78,76,0,30,6,6,6,0,30,6,10,1012793390,44,64,228,1660,0,7,62,,ATL,,,,,,
24,90,83,TRUE,86,59,37,73,15,0,32,6,28,72,1996,Kutztown,0,50,0,0,0,0,85,0,0,0,66,43,63,4,0,0,0,0,0,0,224,64,64,224,225,2,0,910000,1,0,81,1,Craig,13,TRUE,2,0,71,1,0,37,Willow Grove,27,43,87,0,61,97,77,84,48,13,18,76,26,1,0,Reynolds,15,30,35,61,83,16,1,18,1,0,0,20882,FALSE,15,34,46,0,61,0,HB,544,19,2,21,26,2017,57,31,1,554043347,11,50,53,60,54,4,81,1,61,84,73,69,0,70,80,66,29,81,0,35,17,21,27,0,31,28,23,0,67,0,225,3278,0,2,21,,Free Agent,,,,,,
25,88,80,TRUE,86,82,72,78,16,0,24,2,22,76,1995,Texas A&M,0,50,2310000,2150000,160000,640000,76,3830000,1,4,87,78,83,4,0,0,0,0,0,11,10,5,4,105,106,8,0,0,0,0,89,0,Josh,10,FALSE,2,1,75,1,1,42,San Antonio,28,49,87,0,74,97,76,88,11,14,20,45,29,1,0,Reynolds,18,23,25,76,86,20,1,17,1,0,0,12662,FALSE,20,32,44,1,76,0,WR,8700,10,0,20,27,2016,74,49,13,554043348,0,79,80,78,79,6,81,1,86,88,80,72,0,71,85,62,35,77,0,30,15,20,25,0,30,27,20,1012793402,50,74,192,9573,1,3,26,,LAR,,,,,,
30,89,82,TRUE,87,86,78,70,19,0,60,6,15,55,1990,Florida State,0,50,760000,760000,0,0,65,760000,1,1,73,55,58,2,0,0,0,0,0,26,25,2,1,24,25,4,0,0,0,0,79,0,Xavier,64,FALSE,2,0,73,1,0,8,Miami,77,59,88,0,81,97,72,93,27,22,19,40,19,1,4000,Rhodes,83,35,35,81,89,6,2,83,0,0,0,1375,FALSE,85,83,35,0,81,0,CB,6270,55,0,35,35,2012,45,35,3,554043353,0,10,15,25,17,11,97,1,72,90,83,60,0,45,92,72,58,84,0,30,6,6,6,0,35,6,13,1012793386,50,81,218,17758,0,7,85,,IND,,,,,,
27,87,78,TRUE,79,58,35,52,2,0,65,12,18,25,1992,William & Mary,0,50,850000,850000,0,1070000,47,4500000,4,5,53,22,39,3,0,0,0,0,0,0,224,64,64,224,225,1,0,0,0,0,74,0,Luke,48,FALSE,2,0,74,1,0,37,Hollidaysburg,79,72,89,0,25,97,55,84,46,20,17,35,57,2,0,Rhodes,48,43,50,28,78,6,1,54,1,0,0,12504,FALSE,53,70,47,0,28,0,TE,8407,58,0,35,40,2015,24,45,13,554043352,11,23,27,32,27,13,63,1,36,80,67,42,0,44,79,81,75,88,0,23,6,6,6,0,29,6,10,1012793386,45,25,242,2201,0,4,55,,IND,,,,,,
26,82,70,TRUE,75,81,71,64,27,0,72,5,12,56,1994,Maine,0,50,4630000,500000,4460000,4790000,68,3150000,2,3,66,43,52,3,1,1,1,0,0,0,224,64,64,224,225,2,0,0,0,1,64,1,Patrick,66,FALSE,2,0,75,1,0,20,Spencer,77,79,84,0,74,97,62,81,42,17,17,9,95,0,0,Ricard,53,41,46,81,79,6,0,74,1,0,0,12959,FALSE,36,72,68,0,81,0,FB,9274,74,0,58,62,2016,42,71,3,554043354,11,35,43,54,44,11,99,1,45,71,52,59,0,69,86,90,79,90,0,21,6,6,6,0,23,6,17,1012793403,68,74,300,6531,0,3,58,,BAL,,,,,,
27,91,85,TRUE,83,49,22,53,31,0,41,3,15,55,1993,Coastal Carolina,0,50,0,0,0,0,56,0,0,0,54,23,52,2,0,0,0,0,0,0,224,64,64,224,225,4,0,750000,1,0,82,0,Denzel,52,TRUE,2,0,72,0,0,32,Winston-Salem,48,45,89,0,58,97,62,84,40,15,21,60,15,1,0,Rice,59,35,35,58,85,6,0,55,1,0,0,2819,FALSE,77,64,35,0,58,0,CB,7792,40,0,35,35,2013,40,35,3,554043355,11,10,11,21,14,12,98,1,60,86,77,61,0,35,88,65,46,70,0,28,6,6,6,0,31,6,12,0,28,0,185,4486,0,6,65,,Free Agent,,,,,,
